"Campus";"Hausnummer";"Baumnummer";"Genauer Standort";"Art deutsch";"Art botanisch";"Einzelbaum/Gruppe";"Anzahl Bäume (Gruppe)";"Datum Kontrolle";"Nächste Kontrolle";"Kontrolleur";"Verkehrssicherheit";"Funktion";"Vitalität";"Physiologie";"O Stamm";"Höhe";"Ø Krone";"Pflanzjahr";"Symptom Wurzel";"Bewertung Wurzel";"Symptom Stamm";"Bewertung Stamm";"Symptom Krone";"Bewertung Krone";"Kronenform";"Symptom Gruppe";"Bewertung Gruppe";"Bereich";"Koordinate X";"Koordinate Y";"lilalu";"Height_DEM";"tüdldü";"tudldu"
Nord;;4035;Eggensteinerstraße;Kugel-Robinie;Robinia pseudoacacia 'Umbraculifera';Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";47;5;5;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458557.125;5439775.494;"00012D16000000000090FE624A412DB29DDF47C0544100000090FE624A412DB29DDF47C054417C0100000000000090FE624A412DB29DDF47C05441FE";110.75085111252811;;
Nord;;1107;Präsidium;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"2-Erwachsener Baum";163;24;10;1960;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 02-Höhlung | 07-Totholz | 14-Baumfremder Bewuchs";"2-deutliche Schäden";"1-normal";;;"01";3458348.42737701;5439699.59342669;"00012D160000354AB43696624A41F1B3FAE534C05441354AB43696624A41F1B3FAE534C054417C01000000354AB43696624A41F1B3FAE534C05441FE";110.75585750222326;;
Nord;;4243;Gebäude 436 ;Hainbuche;Carpinus betulus;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";113;17;12;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458803.793;5439871.414;"00012D160000250681E579634A41DBF97EDA5FC05441250681E579634A41DBF97EDA5FC054417C01000000250681E579634A41DBF97EDA5FC05441FE";111.45250597998421;;
Nord;;10011;Nordeingang;Rotbuche;Fagus sylvatica;Einzelbaum;;"14.10.2019";"2021 Q2";Zapf;"3-wiederherstellbar";"1-höher";"3-sehr geschwächt";"2-Erwachsener Baum";119;23;11;1950;;"0-keine Schäden";"01-Verletzung | 02-Höhlung";"1-leichte Schäden";"07-Totholz | 08-Wipfeldürre";"2-deutliche Schäden";"1-normal";;;"10";3459032.02212629;5441853.28047679;"00012D160000C608D502EC634A41EC54F3514FC25441C608D502EC634A41EC54F3514FC254417C01000000C608D502EC634A41EC54F3514FC25441FE";109.64285553764778;;
Ost;"70.90";183;Rennpiste;;;Baumgruppe;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";91;7;11;1990;;"0-keine Schäden";;"1-leichte Schäden";;"0-keine Schäden";"1-normal";"01-Verletzung | 05-V-Vergabelung";;CO;3458516.42712619;5431814.0794709;"00012D1600002D12AC36EA624A411D0D168581B854412D12AC36EA624A411D0D168581B854417C010000002D12AC36EA624A411D0D168581B85441FE";0;;
Nord;;58;Turm;Rot-Fichte;Picea abies;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";157;22;10;1965;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"00";3458628.82925186;5440416.61495194;"00012D160000C9EC246A22634A41625F5B27E8C05441C9EC246A22634A41625F5B27E8C054417C01000000C9EC246A22634A41625F5B27E8C05441FE";110.4084555868276;;
Nord;;2270;Neureuter Straße;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"19.11.2019";"2021 Q1";Holzheuer;"3-wiederherstellbar";"1-höher";"2-geschwächt";"2-Erwachsener Baum";126;18;10;1985;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 07-Totholz";"1-leichte Schäden";"1-normal";;;"02";3458621.8372519;5439692.3159511;"00012D160000FD112BEB1E634A41F68A381433C05441FD112BEB1E634A41F68A381433C054417C01000000FD112BEB1E634A41F68A381433C05441FE";110.5352205719845;;
Nord;;4232;Gebäude 436 ;Serbische Fichte;Picea omorika;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";57;15;2;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458810.771;5439875.203;"00012D160000C520B0627D634A41B6F3FDCC60C05441C520B0627D634A41B6F3FDCC60C054417C01000000C520B0627D634A41B6F3FDCC60C05441FE";111.29671261267166;;
Nord;;4004;Leopoldshafener Allee;Rot-Fichte;Picea abies;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";85;14;6;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458462.211;5439786.474;"00012D1600004A0C021BCF624A411904569E4AC054414A0C021BCF624A411904569E4AC054417C010000004A0C021BCF624A411904569E4AC05441FE";110.34311885101427;;
Nord;;4101;Gebäude 418;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";113;23;8;1970;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458754.535;5439759.232;"00012D16000048E17A4461634A418716D9CE43C0544148E17A4461634A418716D9CE43C054417C0100000048E17A4461634A418716D9CE43C05441FE";110.86450027707902;;
Nord;;1194;Präsidium;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";157;20;15;1960;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"01";3458270.90312559;5439695.50947556;"00012D1600008D9E99736F624A41613F9BE033C054418D9E99736F624A41613F9BE033C054417C010000008D9E99736F624A41613F9BE033C05441FE";111.22173615572453;;
Nord;;1251;Gebäude 142;Rot-Eiche;Quercus rubra;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";188;24;16;1965;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"3-ausladend";;;"01";3458229.05625108;5439736.74495118;"00012D160000423C33875A624A41B747AD2F3EC05441423C33875A624A41B747AD2F3EC054417C01000000423C33875A624A41B747AD2F3EC05441FE";110.71842447150722;;
Ost;"70.30";44;NO;Rot-Eiche;Quercus rubra;Einzelbaum;;"19.11.2019";"2020 Q3";Holzheuer;"3-wiederherstellbar";"1-höher";"2-geschwächt";"4-Schadbaum";217;18;15;1965;"01-Verletzung | 02-Höhlung";"3-erhebliche Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung | 07-Totholz";"2-deutliche Schäden";"1-normal";;;CO;3458687.70812637;5431796.01247089;"00012D16000088E2A3DA3F634A41B452CC007DB8544188E2A3DA3F634A41B452CC007DB854417C0100000088E2A3DA3F634A41B452CC007DB85441FE";0;;
Ost;"70.16";197;NW;Hainbuche;Carpinus betulus;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";113;16;12;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458339.773126;5431939.89147099;"00012D160000F3CAF5E291624A4157DC0DF9A0B85441F3CAF5E291624A4157DC0DF9A0B854417C01000000F3CAF5E291624A4157DC0DF9A0B85441FE";0;;
Nord;;6294;Gebäude 691;Hainbuche;Carpinus betulus;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";88;10;9;1990;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"06";3458869.831;5440502.701;"00012D1600003F355EEA9A634A411B2FDDACFDC054413F355EEA9A634A411B2FDDACFDC054417C010000003F355EEA9A634A411B2FDDACFDC05441FE";111.14579207742946;;
Nord;;3091;Gebäude 305;Hainbuche;Carpinus betulus;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";104;19;9;1970;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"2-einseitig";;;"03";3458272.049;5439877.219;"00012D160000CBA1450670624A419318044E61C05441CBA1450670624A419318044E61C054417C01000000CBA1450670624A419318044E61C05441FE";110.58167119323781;;
Nord;;2037;Kantine;Hainbuche;Carpinus betulus;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";91;13;8;1990;;"0-keine Schäden";"02-Höhlung | 11-Stamm- Stockaustriebe";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458396.116;5439442.677;"00012D1600008716D90EAE624A41CFF753ABF4BF54418716D90EAE624A41CFF753ABF4BF54417C010000008716D90EAE624A41CFF753ABF4BF5441FE";111.59527859567665;;
Nord;;7071;Gebäude 712;Linde;Tilia x;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";94;15;10;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"07";3458420.846;5440660.642;"00012D1600005EBA496CBA624A412B87162925C154415EBA496CBA624A412B87162925C154417C010000005EBA496CBA624A412B87162925C15441FE";110.46175345595076;;
Nord;;65;Turm;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";236;23;14;1950;;"0-keine Schäden";"05-V-Vergabelung | 10-Baumfremder Bewuchs";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"00";3458632.69012593;5440438.44047599;"00012D160000E60B565824634A4135C2309CEDC05441E60B565824634A4135C2309CEDC054417C01000000E60B565824634A4135C2309CEDC05441FE";110.23398541747402;;
Nord;;4190;Blankenlocher Straße;Douglasie;Pseudotsuga menziesii;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";113;16;7;1985;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458732.366;5439852.261;"00012D1600008716D92E56634A415839B4105BC054418716D92E56634A415839B4105BC054417C010000008716D92E56634A415839B4105BC05441FE";110.72793977000585;;
Nord;;2004;Kantine;Tulpenbaum;Liriodendron;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"2-geschwächt";"2-Erwachsener Baum";129;19;8;1970;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"07-Totholz | 10-Kappung";"2-deutliche Schäden";"4-reduziert";;;"02";3458320.87212565;5439442.88547541;"00012D16000034D0A16F88624A410EA1ABB8F4BF544134D0A16F88624A410EA1ABB8F4BF54417C0100000034D0A16F88624A410EA1ABB8F4BF5441FE";111.02092598806702;;
Nord;;4316;Gebäude 451;Berg-Ahorn;Acer pseudoplatanus;Einzelbaum;;"27.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"4-Schadbaum";119;19;11;1970;;"0-keine Schäden";"02-Höhlung";"3-erhebliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"04";3458771.253;5439987.532;"00012D160000D34D62A069634A41BA490CE27CC05441D34D62A069634A41BA490CE27CC054417C01000000D34D62A069634A41BA490CE27CC05441FE";110.428206411316;;
Nord;;2267;Neureuter Straße;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";97;6;8;1985;"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458646.604;5439663.719;"00012D1600003BDF4F4D2B634A41931804EE2BC054413BDF4F4D2B634A41931804EE2BC054417C010000003BDF4F4D2B634A41931804EE2BC05441FE";110.40946342353853;;
Nord;;4392;Gebäude 441;Europ. Lärche;Larix decidua;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";104;23;6;1985;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458545.47912586;5440036.29747576;"00012D16000006FF53BDF8624A41C5D7091389C0544106FF53BDF8624A41C5D7091389C054417C0100000006FF53BDF8624A41C5D7091389C05441FE";110.72099107839499;;
Ost;"70.22";153;N;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";69;9;6;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458596.29512627;5432069.95447105;"00012D16000097B2C62512634A41BE0D167DC1B8544197B2C62512634A41BE0D167DC1B854417C0100000097B2C62512634A41BE0D167DC1B85441FE";0;;
Nord;;1147;Gebäude 152;Amerikanische Amberbaum;Liquidambar styraciflua;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";38;8;5;2005;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"01";3458161.04645291;5439825.45175167;"00012D160000412BF28538624A41D67FE95C54C05441412BF28538624A41D67FE95C54C054417C01000000412BF28538624A41D67FE95C54C05441FE";110.64399986242422;;
Nord;;6247;Gebäude 687;Rotbuche;Fagus sylvatica;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"2-geschwächt";"2-Erwachsener Baum";114;17;7;1950;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"2-einseitig";;;"06";3458840.233;5440595.975;"00012D160000AAF1D21D8C634A41666666FE14C15441AAF1D21D8C634A41666666FE14C154417C01000000AAF1D21D8C634A41666666FE14C15441FE";110.41976027395282;;
Nord;;4181;Gebäude 424;Rot-Fichte;Picea abies;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";101;16;7;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458618.853;5439865.417;"00012D160000A01A2F6D1D634A41C520B05A5EC05441A01A2F6D1D634A41C520B05A5EC054417C01000000A01A2F6D1D634A41C520B05A5EC05441FE";110.8986358297845;;
Nord;;3200;Bolzplatz ;Berg-Ahorn;Acer pseudoplatanus;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";119;18;14;1975;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"03";3458298.4081256;5439997.78247574;"00012D160000AC753D347D624A41201514727FC05441AC753D347D624A41201514727FC054417C01000000AC753D347D624A41201514727FC05441FE";110.03755829115812;;
Nord;;7108;Gebäude 755;Stiel-Eiche;Quercus robur;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";107;15;14;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"3-ausladend";;;"07";3458377.014;5440750.038;"00012D16000083C0CA81A4624A418D976E823BC1544183C0CA81A4624A418D976E823BC154417C0100000083C0CA81A4624A418D976E823BC15441FE";110.0501039902113;;
Nord;;3298;Gebäude 351;Douglasie;Pseudotsuga menziesii;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";182;24;14;1965;"01-Verletzung | 09-Bauschaden";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458238.945;5440081.284;"00012D1600008FC2F5785F624A41560E2D5294C054418FC2F5785F624A41560E2D5294C054417C010000008FC2F5785F624A41560E2D5294C05441FE";109.82699951661843;;
Nord;;5044;Kläranlage ;Linde;Tilia x;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";53;10;6;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"05";3458212.9721255;5440256.4274759;"00012D160000BF9B6E7C52624A41E1C35B1BC0C05441BF9B6E7C52624A41E1C35B1BC0C054417C01000000BF9B6E7C52624A41E1C35B1BC0C05441FE";110.2410363841763;;
Nord;;6224;Gebäude 686;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";110;21;10;1985;"01-Verletzung | 04-Bodenverdichtung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458738.605;5440585.285;"00012D160000D7A3704D59634A41A4703D5212C15441D7A3704D59634A41A4703D5212C154417C01000000D7A3704D59634A41A4703D5212C15441FE";110.85704965132598;;
Nord;;4406;Gebäude 459;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";135;24;10;1976;;"0-keine Schäden";"01-Verletzung | 02-Höhlung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"04";3458908.15312625;5439893.63147566;"00012D16000016A49913AE634A41E3186A6865C0544116A49913AE634A41E3186A6865C054417C0100000016A49913AE634A41E3186A6865C05441FE";110.1963506740919;;
Nord;;10016;Nordeingang;Rotbuche;Fagus sylvatica;Einzelbaum;;"14.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"3-Altbaum";129;28;11;1935;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"10";3459037.148;5441864.09;"00012D160000FCA9F192EE634A415C8FC20552C25441FCA9F192EE634A415C8FC20552C254417C01000000FCA9F192EE634A415C8FC20552C25441FE";109.49948860892326;;
Ost;"70.14";164;N;Zerr-Eiche;Quercus cerris;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";60;11;6;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458525.79912619;5432009.10547103;"00012D1600005AC449E6EE624A419009C046B2B854415AC449E6EE624A419009C046B2B854417C010000005AC449E6EE624A419009C046B2B85441FE";0;;
Nord;;3021;Eggensteinerstr.;Douglasie;Pseudotsuga menziesii;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";126;22;10;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458349.22;5439811.249;"00012D160000C3F5289C96624A41B29DEFCF50C05441C3F5289C96624A41B29DEFCF50C054417C01000000C3F5289C96624A41B29DEFCF50C05441FE";110.61888072940873;;
Ost;"70.03";90;NO;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";135;15;6;1965;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 07-Totholz";"2-deutliche Schäden";"1-normal";;;CO;3458629.18912631;5431837.48547092;"00012D1600007A4A359822634A419FF4115F87B854417A4A359822634A419FF4115F87B854417C010000007A4A359822634A419FF4115F87B85441FE";0;;
Nord;;1140;Präsidium;Sommer-Linde;Tilia platyphyllos;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";69;17;9;1985;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"01";3458350.53112567;5439745.91647559;"00012D1600000BEDFB4397624A413C89A77A40C054410BEDFB4397624A413C89A77A40C054417C010000000BEDFB4397624A413C89A77A40C05441FE";110.85430989014294;;
Nord;;4247;Gebäude 436 ;Rot-Eiche;Quercus rubra;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";151;16;11;1980;"09-Bauschaden";"2-deutliche Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"04";3458809.888;5439849.418;"00012D160000E7FBA9F17C634A411283C05A5AC05441E7FBA9F17C634A411283C05A5AC054417C01000000E7FBA9F17C634A411283C05A5AC05441FE";111.27163524138211;;
Nord;;2207;Blankenlocherstr.;Hainbuche;Carpinus betulus;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";101;12;9;1990;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458696.726;5439558.508;"00012D1600006891ED5C44634A416F1283A011C054416891ED5C44634A416F1283A011C054417C010000006891ED5C44634A416F1283A011C05441FE";110.82145915567307;;
Nord;;4397;Gebäude 442;;;Baumgruppe;48;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";50;9;2;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458653.74591278;5440059.48363007;"00012D160000EA117ADF2E634A418ACBF3DE8EC05441EA117ADF2E634A418ACBF3DE8EC054417C01000000EA117ADF2E634A418ACBF3DE8EC05441FE";110.57862712790903;;
Nord;;6098;Gebäude 630;Berg-Ahorn;Acer pseudoplatanus;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";47;14;6;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458799.15512612;5440089.87847577;"00012D160000362CDB9377634A4170F2387896C05441362CDB9377634A4170F2387896C054417C01000000362CDB9377634A4170F2387896C05441FE";110.33735009158929;;
Nord;;6019;Gebäude 615;Hainbuche;Carpinus betulus;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";116;15;12;1990;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"1-normal";;;"06";3458679.517;5440347.585;"00012D160000560E2DC23B634A41D7A370E5D6C05441560E2DC23B634A41D7A370E5D6C054417C01000000560E2DC23B634A41D7A370E5D6C05441FE";110.41114996177267;;
Nord;;1238;Gebäude 152;Stiel-Eiche;Quercus robur;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";101;18;12;1975;"05-Bodenauftrag";"1-leichte Schäden";;"0-keine Schäden";"12-ungünst. Kronenaufbau";"1-leichte Schäden";"1-normal";;;"01";3458199.64212551;5439809.79847564;"00012D160000312B31D24B624A4192391A7350C05441312B31D24B624A4192391A7350C054417C01000000312B31D24B624A4192391A7350C05441FE";110.53526202924843;;
Nord;;2001;Kantine;Hainbuche;Carpinus betulus;Einzelbaum;;"19.09.2019";"2023 Q4";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"1-Jungbaum";6;1;1;2005;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"02";3458317.51412565;5439438.42947541;"00012D1600008ADECEC186624A416E867C9BF3BF54418ADECEC186624A416E867C9BF3BF54417C010000008ADECEC186624A416E867C9BF3BF5441FE";111.00459349022385;;
Nord;;2114;KITA;;;Baumgruppe;4;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";85;9;5;1990;;"0-keine Schäden";;"1-leichte Schäden";;"0-keine Schäden";"1-normal";"05-V-Vergabelung";;"02";3458546.44490339;5439425.81262698;"00012D1600002398F238F9624A4198140274F0BF54412398F238F9624A4198140274F0BF54417C010000002398F238F9624A4198140274F0BF5441FE";112.59350509490984;;
Ost;"70.18";266;S;Stiel-Eiche;Quercus robur;Einzelbaum;;"19.11.2019";"2020 Q3";Holzheuer;"3-wiederherstellbar";"2-normal";"1-vital";"3-Altbaum";336;23;20;1940;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 03-Pilzbefall | 07-Totholz";"2-deutliche Schäden";"3-ausladend";;;CO;3458478.02225232;5431748.16594174;"00012D160000FD29D902D7624A411BCA9E0A71B85441FD29D902D7624A411BCA9E0A71B854417C01000000FD29D902D7624A411BCA9E0A71B85441FE";0;;
Nord;;7084;Gebäude 714;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";97;12;11;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"07";3458353.286;5440601.853;"00012D160000E3A59BA498624A41508D977616C15441E3A59BA498624A41508D977616C154417C01000000E3A59BA498624A41508D977616C15441FE";110.50448888234021;;
Ost;"70.26";184;NW;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";110;13;12;1985;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;CO;3458390.39812605;5431969.67447101;"00012D1600005ECBF532AB624A4175882A6BA8B854415ECBF532AB624A4175882A6BA8B854417C010000005ECBF532AB624A4175882A6BA8B85441FE";0;;
Nord;;9020;Parkplatz ggü. Joint Research Center ;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";132;15;12;1970;;"0-keine Schäden";"02-Höhlung";"2-deutliche Schäden";"01-Verletzung | 08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"09";3458713.287126;5440862.74847623;"00012D160000768BC0A44C634A41D808E7AF57C15441768BC0A44C634A41D808E7AF57C154417C01000000768BC0A44C634A41D808E7AF57C15441FE";110.20740679018685;;
Nord;;3251;Gebäude 341;Stiel-Eiche;Quercus robur;Einzelbaum;;"24.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"4-Schadbaum";236;12;11;1930;"02-Höhlung";"3-erhebliche Schäden";"01-Verletzung | 03-Pilzbefall";"3-erhebliche Schäden";"03-Pilzbefall | 10-Kappung";"3-erhebliche Schäden";"1-normal";;;"03";3458494.7632516;5440083.09695156;"00012D1600007A3AB261DF624A41517434C694C054417A3AB261DF624A41517434C694C054417C010000007A3AB261DF624A41517434C694C05441FE";110.3735199261826;;
