"Campus";"Hausnummer";"Baumnummer";"Genauer Standort";"Art deutsch";"Art botanisch";"Einzelbaum/Gruppe";"Anzahl Bäume (Gruppe)";"Datum Kontrolle";"Nächste Kontrolle";"Kontrolleur";"Verkehrssicherheit";"Funktion";"Vitalität";"Physiologie";"O Stamm";"Höhe";"Ø Krone";"Pflanzjahr";"Symptom Wurzel";"Bewertung Wurzel";"Symptom Stamm";"Bewertung Stamm";"Symptom Krone";"Bewertung Krone";"Kronenform";"Symptom Gruppe";"Bewertung Gruppe";"Bereich";"Koordinate X";"Koordinate Y";"height_default"
Nord;;4032;Eggensteinerstraße;Hainbuche;Carpinus betulus;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";57;12;9;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458575.1491259;5439761.32547559;118
Nord;;3234;Gebäude 321;Rotbuche;Fagus sylvatica;Einzelbaum;;"24.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"4-Schadbaum";135;17;12;1965;;"0-keine Schäden";"02-Höhlung";"3-erhebliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"03";3458472.93512579;5439960.67947571;118
Nord;;6059;Gebäude 604;Rot-Eiche;Quercus rubra;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";167;17;16;1975;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 04-Riss/Rippe";"1-leichte Schäden";"3-ausladend";;;"06";3458765.461;5440057.222;118
Nord;;6313;Gebäude 687;;;Baumgruppe;42;"22.10.2019";"2021 Q2";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"2-Erwachsener Baum";292;25;18;1900;;;;;;"1-leichte Schäden";"1-normal";"01-Verletzung | 05-V-Vergabelung | 07-Wipfeldürre";;"06";3458830.20353959;5440051.50894776;118
Nord;;4170;Gebäude 424;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"2-geschwächt";"2-Erwachsener Baum";123;15;10;1980;;"0-keine Schäden";"02-Höhlung";"1-leichte Schäden";"01-Verletzung | 08-Wipfeldürre | 11-Astab-/ausbruch";"2-deutliche Schäden";"1-normal";;;"04";3458648.792;5439849.006;118
Nord;;3341;Gebäude 322;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";145;22;12;1960;;"0-keine Schäden";"10-Baumfremder Bewuchs";"1-leichte Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"03";3458328.433;5439944.981;118
Nord;;2307;Einfahrt Süd;Silber-Linde;Tilia tomentosa;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";170;20;12;1970;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";"05-V-Vergabelung";"1-leichte Schäden";"1-normal";;;"02";3458305.567;5439407.4;118
Ost;"70.16";196;NW;Hainbuche;Carpinus betulus;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";63;14;8;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"2-einseitig";;;CO;3458341.473126;5431940.82047099;118
Nord;;83;Nördlich Turm;Gem. Rosskastanie;Aesculus hippocastanum;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";145;13;9;1970;"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 02-Höhlung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"00";3458694.69412599;5440682.37047613;118
Nord;;6037;Gebäude 618;Serbische Fichte;Picea omorika;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";88;13;4;1995;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458784.661;5440280.672;118
Nord;;4391;Gebäude 441;Linde;Tilia x;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";154;19;9;1970;"01-Verletzung";"0-keine Schäden";"11-Stamm- Stockaustriebe";"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458547.68612586;5440078.14347578;118
Nord;;6112;Gebäude 630;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";147;19;13;1965;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"1-normal";;;"06";3458817.316;5440137.041;118
Nord;;5025;Kläranlage ;Stiel-Eiche;Quercus robur;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";129;20;12;1965;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"05";3458279.16512557;5440220.34347587;118
Nord;;3190;Karlsruher Allee;Berg-Ahorn;Acer pseudoplatanus;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";119;15;8;1980;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"03";3458293.712;5439951.888;118
Nord;;2206;Blankenlocherstr.;Serbische Fichte;Picea omorika;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";75;13;4;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"02";3458695.864;5439561.34;118
Nord;;4177;Gebäude 424;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";173;22;14;1970;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458625.63412595;5439860.05347564;118
Nord;;3272;Gebäude 341;Trauben-Eiche;Quercus petraea;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"2-normal";"2-geschwächt";"2-Erwachsener Baum";123;17;11;1970;;"0-keine Schäden";;"0-keine Schäden";"07-Totholz | 08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"03";3458437.78612574;5440080.35647578;118
Nord;;5035;Kläranlage ;Silber-Weide;Salix alba;Einzelbaum;;"27.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"4-Schadbaum";132;16;9;1985;;"0-keine Schäden";"01-Verletzung";"3-erhebliche Schäden";;"0-keine Schäden";"1-normal";;;"05";3458251.80512554;5440265.0254759;118
Nord;;80;Nördlich Turm;Gem. Rosskastanie;Aesculus hippocastanum;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";126;12;8;1970;;"0-keine Schäden";"04-Riss/Rippe";"1-leichte Schäden";"01-Verletzung";"2-deutliche Schäden";"1-normal";;;"00";3458677.88212597;5440625.8714761;118
Nord;;114;Ausgang Nord;Linde;Tilia x;Einzelbaum;;"22.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";60;7;5;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"00";3458957.17912622;5441616.96047666;118
Nord;;9009;Parkplatz ggü. Joint Research Center ;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";123;18;11;1980;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"09";3458751.52512604;5440941.03947627;118
Nord;;1130;Präsidium;Sommer-Linde;Tilia platyphyllos;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";116;18;11;1975;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"01";3458346.84412566;5439733.01647558;118
Nord;;4160;Gebäude 425;Serbische Fichte;Picea omorika;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";91;17;6;1990;"01-Verletzung";"1-leichte Schäden";"09-Schrägstand";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458705.497;5439841.377;118
Nord;;6245;Gebäude 687;Hainbuche;Carpinus betulus;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";116;15;16;1975;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"3-ausladend";;;"06";3458831.694;5440601.194;118
Nord;;5137;Gebäude 541;Rotbuche;Fagus sylvatica;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";157;22;13;1960;;"0-keine Schäden";"08-Fremdkörper";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"05";3458572.97;5440412.339;118
Nord;;5012;Kläranlage ;Robinie;Robinia pseudoacacia;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";91;12;9;1985;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"05";3458282.201;5440195.843;118
Nord;;1135;Präsidium;Sommer-Linde;Tilia platyphyllos;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";119;17;11;1975;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"01";3458337.71512565;5439735.07947558;118
Nord;;4134;Gebäude 421;Rot-Eiche;Quercus rubra;Einzelbaum;;"24.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"3-Altbaum";173;24;14;1965;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"04";3458545.75312586;5439960.97547571;118
Nord;;3074;Gebäude 305;Hainbuche;Carpinus betulus;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";110;14;9;1985;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"03";3458300.186;5439920.698;118
Nord;;2102;KITA;Hainbuche;Carpinus betulus;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";31;6;5;2000;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458501.161;5439414.108;118
Ost;"70.25";237;W;Rotbuche;Fagus sylvatica;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";91;14;8;1980;;"0-keine Schäden";;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";"2-einseitig";;;CO;3458444.98512611;5431887.98247095;118
Ost;"70.25";228;W;Stiel-Eiche;Quercus robur;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";113;14;11;1980;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;CO;3458448.56312612;5431893.29347095;118
Nord;;6301;Gebäude 691;Linde;Tilia x;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";97;14;10;1985;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"06";3458791.956;5440476.322;118
Nord;;1270;Medizinische Dienste;Serbische Fichte;Picea omorika;Einzelbaum;;"16.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";79;17;5;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"01";3458204.70712552;5439553.17147548;118
Nord;;2166;Büchenauerstr.;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"02.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";94;15;8;1990;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"02";3458601.831;5439481.956;118
Nord;;7034;Gebäude 707;Rotbuche;Fagus sylvatica;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";104;16;11;1975;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"07";3458538.028;5440640.632;118
Ost;"70.13A";202;W;Berg-Ulme, Weiss-Rüster;Ulmus glabra;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";261;17;12;1960;;"0-keine Schäden";"01-Verletzung | 11-Stamm- Stockaustriebe";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;CO;3458298.33112596;5431905.09447096;118
Nord;;6034;Gebäude 618;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"3-sehr geschwächt";"2-Erwachsener Baum";160;18;14;1970;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"08-Wipfeldürre | 09-Blattverfärbung";"2-deutliche Schäden";"1-normal";;;"06";3458790.78312611;5440294.00447589;118
Nord;;2242;Neureuter Straße;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"19.11.2019";"2021 Q1";Holzheuer;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";119;20;11;1975;"09-Bauschaden";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"02";3458857.65025242;5439626.212951;118
Ost;"70.30";50;NO;Douglasie;Pseudotsuga;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";198;18;7;1960;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"2-einseitig";;;CO;3458707.19712639;5431829.5824709;118
Nord;;2253;Neureuter Straße;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";141;15;9;1980;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"02";3458722.70712606;5439616.1494755;118
Nord;;2151;Eingang Süd ;;;Baumgruppe;4;"16.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";85;12;4;1990;;"0-keine Schäden";;"1-leichte Schäden";;"0-keine Schäden";"1-normal";"05-V-Vergabelung";;"02";3458380.81840876;5439595.72326712;118
Nord;;3213;Gebäude 322;Kugel-Robinie;Robinia pseudoacacia 'Umbraculifera';Einzelbaum;;"24.09.2019";"2023 Q4";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"1-Jungbaum";31;3;2;2014;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"03";3458446.22;5439997.964;118
Nord;;10004;Nordeingang;Rotbuche;Fagus sylvatica;Einzelbaum;;"14.10.2019";"2021 Q2";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"2-Erwachsener Baum";119;25;12;1950;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"07-Totholz";"1-leichte Schäden";"2-einseitig";;;"10";3459028.676;5441833.68;118
Ost;"70.18";265;S;Edel-, Esskastanie;Castanea sativa;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";242;16;13;1960;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;CO;3458469.36112615;5431739.58847086;118
Nord;;4102;Gebäude 418;Stiel-Eiche;Quercus robur;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";113;18;11;1970;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"04";3458751.368;5439760.964;118
Nord;;3195;Linkenheimer Straße;Hainbuche;Carpinus betulus;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";198;24;14;1965;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 11-Astab-/ausbruch";"1-leichte Schäden";"1-normal";;;"03";3458263.485;5440004.52;118
Nord;;6171;Gebäude 681;Hainbuche;Carpinus betulus;Einzelbaum;;"09.10.2019";"2024 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"1-Jungbaum";25;6;3;2012;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458705.747;5440549.775;118
Nord;;2211;Friedrichstalerstr.;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";75;16;7;1980;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"02";3458658.2;5439554.662;118
Nord;;4343;Gebäude 445;Douglasie;Pseudotsuga menziesii;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";104;19;8;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458729.406;5439962.627;118
Nord;;5071;Gebäude 526;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"3-wiederherstellbar";"1-höher";"2-geschwächt";"2-Erwachsener Baum";123;22;10;1965;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 07-Totholz | 08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"05";3458530.15512584;5440166.48047583;118
Nord;;1206;Präsidium;Blut-Buche;Fagus sylvatica 'Atropunicea';Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";129;21;14;1970;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"01";3458245.57512556;5439708.28147557;118
Nord;;1145;Präsidium;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";198;20;13;1960;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"01";3458342.39425132;5439753.66495119;118
Nord;;2180;Büchenauerstr.;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";151;22;16;1975;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"3-ausladend";;;"02";3458619.56825192;5439621.562951;118
Nord;;7025;Gebäude 707;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";141;15;9;1975;;"0-keine Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"07";3458553.651;5440672.327;118
Nord;;2079;Bank;Feld-Ahorn;Acer campestre;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";47;4;4;2000;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"02";3458370.1321257;5439534.91647547;118
Nord;;4412;Eggensteinerstr.;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"16.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";110;10;7;2019;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458866.88842422;5439691.46316138;118
Nord;;3203;Gebäude 329;Hainbuche;Carpinus betulus;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";126;19;14;1970;;"0-keine Schäden";"10-Baumfremder Bewuchs";"1-leichte Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"03";3458352.378;5440009.228;118
Nord;;4085;Friedrichstalerstr.;;;Baumgruppe;4;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";44;9;5;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458916.47992417;5439719.9116412;118
Nord;;3002;östl. Gebäude 300;Rotbuche;Fagus sylvatica;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";195;19;12;1965;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung | 05-V-Vergabelung";"2-deutliche Schäden";"1-normal";;;"03";3458432.811;5439805.913;118
Nord;;9012;Parkplatz ggü. Joint Research Center ;Serbische Fichte;Picea omorika;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";75;12;3;1995;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"09";3458763.05912605;5440987.8544763;118
Ost;"70.02";1;SW;Blau-, Stech-Fichte;Picea pungens;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";132;16;6;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458545.02212623;5431713.44047084;118
Nord;;4231;Gebäude 436;Serbische Fichte;Picea omorika;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";60;15;2;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458817.993;5439873.87;118
Nord;;2016;Kantine;Rot-Eiche;Quercus rubra;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";157;22;19;1965;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 08-Wipfeldürre";"1-leichte Schäden";"3-ausladend";;;"02";3458344.50312567;5439487.59447544;118
Nord;;6153;Fremdfirmengelände;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";66;10;7;1995;"07-Baumumfeld";"0-keine Schäden";"01-Verletzung | 08-Fremdkörper";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"06";3458894.532;5440122.478;118
Nord;;4266;Gebäude 433;Serbische Fichte;Picea omorika;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";66;12;4;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458751.071;5439848.657;118
Nord;;6295;Gebäude 691;Esche;Fraxinus excelsior;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"3-wiederherstellbar";"1-höher";"2-geschwächt";"2-Erwachsener Baum";72;12;10;1990;;"0-keine Schäden";;"0-keine Schäden";"07-Totholz";"1-leichte Schäden";"1-normal";;;"06";3458851.70412616;5440507.81347602;118
Nord;;7057;Gebäude 712;Stiel-Eiche;Quercus robur;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";66;13;7;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"07";3458429.508;5440714.369;118
Ost;"70.25";241;W;Robinie;Robinia pseudoacacia;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"3-wiederherstellbar";"1-höher";"2-geschwächt";"2-Erwachsener Baum";154;20;14;1995;;"0-keine Schäden";;"0-keine Schäden";"07-Totholz | 08-Wipfeldürre";"2-deutliche Schäden";"1-normal";;;CO;3458321.56412599;5431843.27847093;118
Nord;;2156;Büchenauerstr.;Gem. Rosskastanie;Aesculus hippocastanum;Einzelbaum;;"02.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";163;14;9;1985;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"2-deutliche Schäden";"11-Astab-/ausbruch";"1-leichte Schäden";"1-normal";;;"02";3458551.092;5439580.523;118
Nord;;4329;Eggensteinerstr.;Serbische Fichte;Picea omorika;Einzelbaum;;"16.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";47;9;4;2019;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458874.15189783;5439691.99910032;118
Nord;;5128;Gebäude 541;Gem. Rosskastanie;Aesculus hippocastanum;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";97;15;10;1985;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"05";3458570.20712587;5440376.75847595;118
Nord;;5099;Gebäude 521;Mammutbaum;Sequoiadendron giganteum;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";336;22;8;1955;"01-Verletzung";"1-leichte Schäden";"09-Schrägstand";"1-leichte Schäden";"08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"05";3458505.993;5440309.317;118
